2023-12-25 07:55:24.272 , MJFVHBOV , Side:BID , Price:98.996094 , Qty:10000000.000000

2023-12-25 07:55:26.466 , WQKJBNBA , Side:BID , Price:100.753906 , Qty:10000000.000000

2023-12-25 07:55:26.466 , XZVJKAVB , Side:OFFER , Price:100.761719 , Qty:10000000.000000

2023-12-25 07:55:26.467 , CBYFFRCN , Side:BID , Price:100.753906 , Qty:10000000.000000

2023-12-25 07:55:26.467 , FUEHOSRC , Side:OFFER , Price:100.757812 , Qty:10000000.000000

2023-12-25 07:55:26.468 , OEEXOWWX , Side:BID , Price:100.750000 , Qty:10000000.000000

2023-12-25 07:55:26.468 , PSQBFDDN , Side:OFFER , Price:100.757812 , Qty:10000000.000000

2023-12-25 07:55:26.469 , DKMTOFBQ , Side:BID , Price:100.750000 , Qty:10000000.000000

2023-12-25 07:55:26.469 , UXEDBEUM , Side:OFFER , Price:100.757812 , Qty:10000000.000000

2023-12-25 07:55:26.470 , FKTBGJDV , Side:BID , Price:100.750000 , Qty:10000000.000000

2023-12-25 07:55:26.470 , YYJCYGVA , Side:OFFER , Price:100.757812 , Qty:10000000.000000

2023-12-25 07:55:26.471 , VILTJVIL , Side:BID , Price:100.746094 , Qty:10000000.000000

2023-12-25 07:55:26.472 , WABINBXF , Side:OFFER , Price:100.753906 , Qty:10000000.000000

2023-12-25 07:55:26.472 , HMIQOFZE , Side:BID , Price:100.746094 , Qty:10000000.000000

2023-12-25 07:55:26.473 , DJIBXLYV , Side:OFFER , Price:100.753906 , Qty:10000000.000000

2023-12-25 07:55:26.473 , YECQSTZB , Side:BID , Price:100.746094 , Qty:10000000.000000

2023-12-25 07:55:26.474 , BYGXGRWS , Side:OFFER , Price:100.753906 , Qty:10000000.000000

2023-12-25 07:55:26.474 , GONATLZE , Side:BID , Price:100.746094 , Qty:10000000.000000

2023-12-25 07:55:26.475 , NAASMENS , Side:OFFER , Price:100.750000 , Qty:10000000.000000

2023-12-25 07:55:26.475 , DZIMDNWS , Side:BID , Price:100.742188 , Qty:10000000.000000

2023-12-25 07:55:26.476 , IUWDLEKO , Side:OFFER , Price:100.750000 , Qty:10000000.000000

2023-12-25 07:55:26.476 , GJUSCSFF , Side:BID , Price:100.742188 , Qty:10000000.000000

2023-12-25 07:55:26.477 , QKZUZOKD , Side:OFFER , Price:100.750000 , Qty:10000000.000000

2023-12-25 07:55:26.477 , GJNTJIUO , Side:BID , Price:100.742188 , Qty:10000000.000000

2023-12-25 07:55:26.478 , KVHWFIYR , Side:OFFER , Price:100.750000 , Qty:10000000.000000

2023-12-25 07:55:26.478 , YIWMEYHG , Side:BID , Price:100.738281 , Qty:10000000.000000

2023-12-25 07:55:26.479 , VQPSTVHT , Side:OFFER , Price:100.746094 , Qty:10000000.000000

2023-12-25 07:55:26.479 , UBXSZSGY , Side:BID , Price:100.738281 , Qty:10000000.000000

2023-12-25 07:55:26.480 , NJVMXNOO , Side:OFFER , Price:100.746094 , Qty:10000000.000000

2023-12-25 07:55:26.480 , DSOOVFJN , Side:BID , Price:100.738281 , Qty:10000000.000000

2023-12-25 07:55:26.481 , ACCEJWKS , Side:OFFER , Price:100.746094 , Qty:10000000.000000

2023-12-25 07:55:26.481 , OTMMGXQQ , Side:BID , Price:100.738281 , Qty:10000000.000000

2023-12-25 07:55:26.482 , MKLFYREH , Side:OFFER , Price:100.742188 , Qty:10000000.000000

2023-12-25 07:55:26.482 , YBPNMECT , Side:BID , Price:100.734375 , Qty:10000000.000000

2023-12-25 07:55:26.483 , RZLPQKZE , Side:OFFER , Price:100.742188 , Qty:10000000.000000

2023-12-25 07:55:26.483 , BMSFQRYA , Side:BID , Price:100.734375 , Qty:10000000.000000

2023-12-25 07:55:26.484 , VLORUWOS , Side:OFFER , Price:100.742188 , Qty:10000000.000000

2023-12-25 07:55:26.484 , WNHXBSPF , Side:BID , Price:100.734375 , Qty:10000000.000000

2023-12-25 07:55:26.485 , WAQLAZOD , Side:OFFER , Price:100.742188 , Qty:10000000.000000

2023-12-25 07:55:26.485 , WRBDHVNO , Side:BID , Price:100.730469 , Qty:10000000.000000

2023-12-25 07:55:26.486 , YBKQSCNL , Side:OFFER , Price:100.738281 , Qty:10000000.000000

2023-12-25 07:55:26.486 , AFAWAQLL , Side:BID , Price:100.730469 , Qty:10000000.000000

2023-12-25 07:55:26.487 , OGBULACD , Side:OFFER , Price:100.738281 , Qty:10000000.000000

2023-12-25 07:55:26.487 , TTOUNFKR , Side:BID , Price:100.730469 , Qty:10000000.000000

2023-12-25 07:55:26.488 , TXGBYXYL , Side:OFFER , Price:100.738281 , Qty:10000000.000000

2023-12-25 07:55:26.488 , MOJRVAFJ , Side:BID , Price:100.730469 , Qty:10000000.000000

2023-12-25 07:55:26.489 , KNGKNEDM , Side:OFFER , Price:100.734375 , Qty:10000000.000000

2023-12-25 07:55:26.490 , OOBWLFXP , Side:BID , Price:100.726562 , Qty:10000000.000000

2023-12-25 07:55:26.491 , KMYOQAST , Side:OFFER , Price:100.734375 , Qty:10000000.000000

2023-12-25 07:55:26.491 , FHCNDGAL , Side:BID , Price:100.726562 , Qty:10000000.000000

2023-12-25 07:55:26.492 , MZOBGTNB , Side:OFFER , Price:100.734375 , Qty:10000000.000000

2023-12-25 07:55:26.493 , GRHMGXRU , Side:BID , Price:100.726562 , Qty:10000000.000000

2023-12-25 07:55:26.493 , HNEDKKUU , Side:OFFER , Price:100.734375 , Qty:10000000.000000

2023-12-25 07:55:26.494 , KSIWRZPI , Side:BID , Price:100.722656 , Qty:10000000.000000

2023-12-25 07:55:26.494 , LRHTVXRF , Side:OFFER , Price:100.730469 , Qty:10000000.000000

2023-12-25 07:55:26.495 , BYUFWGNU , Side:BID , Price:100.722656 , Qty:10000000.000000

2023-12-25 07:55:26.495 , EOXUYEHK , Side:OFFER , Price:100.730469 , Qty:10000000.000000

2023-12-25 07:55:26.496 , KUCHHUWE , Side:BID , Price:100.722656 , Qty:10000000.000000

2023-12-25 07:55:26.496 , OZPZRYXQ , Side:OFFER , Price:100.730469 , Qty:10000000.000000

2023-12-25 07:55:26.497 , XSQSIAWH , Side:BID , Price:100.722656 , Qty:10000000.000000

2023-12-25 07:55:26.497 , PKHZULTQ , Side:OFFER , Price:100.726562 , Qty:10000000.000000

2023-12-25 07:55:26.498 , UHWTEVTR , Side:BID , Price:100.718750 , Qty:10000000.000000

2023-12-25 07:55:26.498 , MFKOHXDZ , Side:OFFER , Price:100.726562 , Qty:10000000.000000

2023-12-25 07:55:26.499 , DYGMYTYI , Side:BID , Price:100.718750 , Qty:10000000.000000

2023-12-25 07:55:26.499 , ANSRAVNS , Side:OFFER , Price:100.726562 , Qty:10000000.000000

2023-12-25 07:55:26.500 , XVDSQVNB , Side:BID , Price:100.718750 , Qty:10000000.000000

2023-12-25 07:55:26.500 , TMSYYMUP , Side:OFFER , Price:100.726562 , Qty:10000000.000000

2023-12-25 07:55:26.501 , TVUCCLWV , Side:BID , Price:100.714844 , Qty:10000000.000000

2023-12-25 07:55:26.501 , UAOMRMMA , Side:OFFER , Price:100.722656 , Qty:10000000.000000

2023-12-25 07:55:26.502 , PBWUCMEQ , Side:BID , Price:100.714844 , Qty:10000000.000000

2023-12-25 07:55:26.503 , COQIFWQX , Side:OFFER , Price:100.722656 , Qty:10000000.000000

2023-12-25 07:55:26.503 , PLBZMALS , Side:BID , Price:100.714844 , Qty:10000000.000000

2023-12-25 07:55:26.504 , KIAYYXEZ , Side:OFFER , Price:100.722656 , Qty:10000000.000000

2023-12-25 07:55:26.504 , ZKJCIGFS , Side:BID , Price:100.714844 , Qty:10000000.000000

2023-12-25 07:55:26.505 , SOQOVGBH , Side:OFFER , Price:100.718750 , Qty:10000000.000000

2023-12-25 07:55:26.505 , XNFNPIFY , Side:BID , Price:100.710938 , Qty:10000000.000000

2023-12-25 07:55:26.506 , SEVPAJRH , Side:OFFER , Price:100.718750 , Qty:10000000.000000

2023-12-25 07:55:26.506 , DBGAMBZG , Side:BID , Price:100.710938 , Qty:10000000.000000

2023-12-25 07:55:26.507 , TJOSLUAR , Side:OFFER , Price:100.718750 , Qty:10000000.000000

2023-12-25 07:55:26.507 , IPKGSCVJ , Side:BID , Price:100.710938 , Qty:10000000.000000

2023-12-25 07:55:26.508 , DSCCHSWO , Side:OFFER , Price:100.718750 , Qty:10000000.000000

2023-12-25 07:55:26.508 , VFXFNRSZ , Side:BID , Price:100.707031 , Qty:10000000.000000

2023-12-25 07:55:26.509 , NPPEWAJI , Side:OFFER , Price:100.714844 , Qty:10000000.000000

2023-12-25 07:55:26.509 , OVFWKPPF , Side:BID , Price:100.707031 , Qty:10000000.000000

2023-12-25 07:55:26.510 , IRDDXZUZ , Side:OFFER , Price:100.714844 , Qty:10000000.000000

2023-12-25 07:55:26.511 , XDOLCYKJ , Side:BID , Price:100.707031 , Qty:10000000.000000

2023-12-25 07:55:26.511 , JSMPQQXB , Side:OFFER , Price:100.714844 , Qty:10000000.000000

2023-12-25 07:55:26.512 , NSKWSYBM , Side:BID , Price:100.707031 , Qty:10000000.000000

2023-12-25 07:55:26.512 , DBLCKMYK , Side:OFFER , Price:100.710938 , Qty:10000000.000000

2023-12-25 07:55:26.513 , NEUDZUBJ , Side:BID , Price:100.703125 , Qty:10000000.000000

2023-12-25 07:55:26.513 , CMPGOQQC , Side:OFFER , Price:100.710938 , Qty:10000000.000000

2023-12-25 07:55:26.514 , KKUWMSEZ , Side:BID , Price:100.703125 , Qty:10000000.000000

2023-12-25 07:55:26.515 , DDXVSRZR , Side:OFFER , Price:100.710938 , Qty:10000000.000000

2023-12-25 07:55:26.515 , UEEUPIAQ , Side:BID , Price:100.703125 , Qty:10000000.000000

2023-12-25 07:55:26.516 , OJPSTJKH , Side:OFFER , Price:100.710938 , Qty:10000000.000000

2023-12-25 07:55:26.516 , ZHXLENFN , Side:BID , Price:100.699219 , Qty:10000000.000000

2023-12-25 07:55:26.517 , ENYRKXFM , Side:OFFER , Price:100.707031 , Qty:10000000.000000

2023-12-25 07:55:26.517 , DWTAZCYY , Side:BID , Price:100.699219 , Qty:10000000.000000

2023-12-25 07:55:26.518 , XWXMBKLQ , Side:OFFER , Price:100.707031 , Qty:10000000.000000

2023-12-25 07:55:26.518 , NPDAVESK , Side:BID , Price:100.699219 , Qty:10000000.000000

2023-12-25 07:55:26.519 , LTMYLYFR , Side:OFFER , Price:100.707031 , Qty:10000000.000000

2023-12-25 07:55:26.519 , RWWNTIYC , Side:BID , Price:100.699219 , Qty:10000000.000000

2023-12-25 07:55:26.520 , OXJBHUYX , Side:OFFER , Price:100.703125 , Qty:10000000.000000

2023-12-25 07:55:26.520 , JWBTBRJV , Side:BID , Price:100.695312 , Qty:10000000.000000

2023-12-25 07:55:26.521 , MFKPFXTA , Side:OFFER , Price:100.703125 , Qty:10000000.000000

2023-12-25 07:55:26.521 , DROWRLWO , Side:BID , Price:100.695312 , Qty:10000000.000000

2023-12-25 07:55:26.522 , QWLVZTSN , Side:OFFER , Price:100.703125 , Qty:10000000.000000

2023-12-25 07:55:26.522 , SCFHFZKT , Side:BID , Price:100.695312 , Qty:10000000.000000

2023-12-25 07:55:26.523 , ITXNMCEO , Side:OFFER , Price:100.703125 , Qty:10000000.000000

2023-12-25 07:55:26.523 , UKSFDLEY , Side:BID , Price:100.691406 , Qty:10000000.000000

2023-12-25 07:55:26.524 , DVDLOQOL , Side:OFFER , Price:100.699219 , Qty:10000000.000000

2023-12-25 07:55:26.524 , CVLTEXRX , Side:BID , Price:100.691406 , Qty:10000000.000000

2023-12-25 07:55:26.525 , IBYHMIUD , Side:OFFER , Price:100.699219 , Qty:10000000.000000

2023-12-25 07:55:26.525 , TEARVOFA , Side:BID , Price:100.691406 , Qty:10000000.000000

2023-12-25 07:55:26.526 , FOYPAYQU , Side:OFFER , Price:100.699219 , Qty:10000000.000000

2023-12-25 07:55:26.526 , MKYMYYGJ , Side:BID , Price:100.691406 , Qty:10000000.000000

2023-12-25 07:55:26.527 , GFFLURWK , Side:OFFER , Price:100.695312 , Qty:10000000.000000

2023-12-25 07:55:26.528 , NMYTHGZN , Side:BID , Price:100.687500 , Qty:10000000.000000

2023-12-25 07:55:26.528 , QQFRILVJ , Side:OFFER , Price:100.695312 , Qty:10000000.000000

2023-12-25 07:55:26.529 , PKGKTNPN , Side:BID , Price:100.687500 , Qty:10000000.000000

2023-12-25 07:55:26.529 , NWHHTHKK , Side:OFFER , Price:100.695312 , Qty:10000000.000000

2023-12-25 07:55:26.530 , DJLBVOAQ , Side:BID , Price:100.687500 , Qty:10000000.000000

2023-12-25 07:55:26.530 , RPDYCTEQ , Side:OFFER , Price:100.695312 , Qty:10000000.000000

2023-12-25 07:55:26.531 , IEUHZHEH , Side:BID , Price:100.683594 , Qty:10000000.000000

2023-12-25 07:55:26.531 , XKYHFCXT , Side:OFFER , Price:100.691406 , Qty:10000000.000000

2023-12-25 07:55:26.532 , OVEIWRHG , Side:BID , Price:100.683594 , Qty:10000000.000000

2023-12-25 07:55:26.532 , KYPSPWXL , Side:OFFER , Price:100.691406 , Qty:10000000.000000

2023-12-25 07:55:26.533 , OEHARNBB , Side:BID , Price:100.683594 , Qty:10000000.000000

2023-12-25 07:55:26.533 , PQOIBJVT , Side:OFFER , Price:100.691406 , Qty:10000000.000000

2023-12-25 07:55:26.534 , RLHMCIKG , Side:BID , Price:100.683594 , Qty:10000000.000000

2023-12-25 07:55:26.534 , GBEXWYHY , Side:OFFER , Price:100.687500 , Qty:10000000.000000

2023-12-25 07:55:26.535 , HGFUXLAD , Side:BID , Price:100.679688 , Qty:10000000.000000

2023-12-25 07:55:26.535 , PHOAHOKB , Side:OFFER , Price:100.687500 , Qty:10000000.000000

2023-12-25 07:55:26.536 , BEGJPTEE , Side:BID , Price:100.679688 , Qty:10000000.000000

2023-12-25 07:55:26.536 , PVJDAGTB , Side:OFFER , Price:100.687500 , Qty:10000000.000000

2023-12-25 07:55:26.537 , PFUSETSC , Side:BID , Price:100.679688 , Qty:10000000.000000

2023-12-25 07:55:26.537 , DYGWGYSJ , Side:OFFER , Price:100.687500 , Qty:10000000.000000

2023-12-25 07:55:26.538 , UAVDHZTQ , Side:BID , Price:100.675781 , Qty:10000000.000000

2023-12-25 07:55:26.538 , WSICKNEB , Side:OFFER , Price:100.683594 , Qty:10000000.000000

2023-12-25 07:55:26.539 , TAXHDKHE , Side:BID , Price:100.675781 , Qty:10000000.000000

2023-12-25 07:55:26.540 , GIYOUTTU , Side:OFFER , Price:100.683594 , Qty:10000000.000000

2023-12-25 07:55:26.540 , QYHYUFJA , Side:BID , Price:100.675781 , Qty:10000000.000000

2023-12-25 07:55:26.541 , PYSOSSTR , Side:OFFER , Price:100.683594 , Qty:10000000.000000

2023-12-25 07:55:26.541 , RBHKMQIN , Side:BID , Price:100.675781 , Qty:10000000.000000

2023-12-25 07:55:26.542 , RSWMIYEU , Side:OFFER , Price:100.679688 , Qty:10000000.000000

2023-12-25 07:55:26.542 , RWAWGVWT , Side:BID , Price:100.671875 , Qty:10000000.000000

2023-12-25 07:55:26.543 , SHHYXUVN , Side:OFFER , Price:100.679688 , Qty:10000000.000000

2023-12-25 07:55:26.543 , DEWLRJOD , Side:BID , Price:100.671875 , Qty:10000000.000000

2023-12-25 07:55:26.544 , CFOYAZCZ , Side:OFFER , Price:100.679688 , Qty:10000000.000000

2023-12-25 07:55:26.544 , NPYQWNXJ , Side:BID , Price:100.671875 , Qty:10000000.000000

2023-12-25 07:55:26.545 , ZYACXGAK , Side:OFFER , Price:100.679688 , Qty:10000000.000000

2023-12-25 07:55:26.545 , SPVYIDZU , Side:BID , Price:100.667969 , Qty:10000000.000000

2023-12-25 07:55:26.546 , PZPUKAWS , Side:OFFER , Price:100.675781 , Qty:10000000.000000

2023-12-25 07:55:26.546 , VNFRAHGO , Side:BID , Price:100.667969 , Qty:10000000.000000

2023-12-25 07:55:26.547 , YXRQXJVT , Side:OFFER , Price:100.675781 , Qty:10000000.000000

2023-12-25 07:55:26.547 , ZKISMMEH , Side:BID , Price:100.667969 , Qty:10000000.000000

2023-12-25 07:55:26.548 , EVDMICPC , Side:OFFER , Price:100.675781 , Qty:10000000.000000

2023-12-25 07:55:26.548 , BQRLJFGH , Side:BID , Price:100.667969 , Qty:10000000.000000

2023-12-25 07:55:26.549 , VLCXHCVW , Side:OFFER , Price:100.671875 , Qty:10000000.000000

2023-12-25 07:55:26.549 , XAIPDFOQ , Side:BID , Price:100.664062 , Qty:10000000.000000

2023-12-25 07:55:26.550 , NCIUYUGO , Side:OFFER , Price:100.671875 , Qty:10000000.000000

2023-12-25 07:55:26.551 , CEJHXOKK , Side:BID , Price:100.664062 , Qty:10000000.000000

2023-12-25 07:55:26.551 , JRAKWNEB , Side:OFFER , Price:100.671875 , Qty:10000000.000000

2023-12-25 07:55:26.552 , HMAZJFHI , Side:BID , Price:100.664062 , Qty:10000000.000000

2023-12-25 07:55:26.552 , EHKQNHMQ , Side:OFFER , Price:100.671875 , Qty:10000000.000000

2023-12-25 07:55:26.553 , CLPRHCGS , Side:BID , Price:100.660156 , Qty:10000000.000000

2023-12-25 07:55:26.553 , ADYYYKSR , Side:OFFER , Price:100.667969 , Qty:10000000.000000

2023-12-25 07:55:26.554 , ZPMSOFUM , Side:BID , Price:100.660156 , Qty:10000000.000000

2023-12-25 07:55:26.554 , PCLBQSWC , Side:OFFER , Price:100.667969 , Qty:10000000.000000

2023-12-25 07:55:26.555 , RONHYIDB , Side:BID , Price:100.660156 , Qty:10000000.000000

2023-12-25 07:55:26.555 , VULNVLYP , Side:OFFER , Price:100.667969 , Qty:10000000.000000

2023-12-25 07:55:26.556 , FEJZQMOR , Side:BID , Price:100.660156 , Qty:10000000.000000

2023-12-25 07:55:26.557 , ANETJGUZ , Side:OFFER , Price:100.664062 , Qty:10000000.000000

2023-12-25 07:55:26.557 , GQHSFZFQ , Side:BID , Price:100.656250 , Qty:10000000.000000

2023-12-25 07:55:26.558 , CYUHCYCD , Side:OFFER , Price:100.664062 , Qty:10000000.000000

2023-12-25 07:55:26.558 , JXIHACCE , Side:BID , Price:100.656250 , Qty:10000000.000000

2023-12-25 07:55:26.559 , GWEMYSJK , Side:OFFER , Price:100.664062 , Qty:10000000.000000

2023-12-25 07:55:26.559 , NBHCIHNX , Side:BID , Price:100.656250 , Qty:10000000.000000

2023-12-25 07:55:26.560 , XSVCRRZP , Side:OFFER , Price:100.664062 , Qty:10000000.000000

2023-12-25 07:55:26.560 , TDLRULUM , Side:BID , Price:100.652344 , Qty:10000000.000000

2023-12-25 07:55:26.561 , SDBMMBXS , Side:OFFER , Price:100.660156 , Qty:10000000.000000

2023-12-25 07:55:26.561 , GQPPGRVD , Side:BID , Price:100.652344 , Qty:10000000.000000

2023-12-25 07:55:26.562 , AWDZXCYY , Side:OFFER , Price:100.660156 , Qty:10000000.000000

2023-12-25 07:55:26.562 , QKZBGAGW , Side:BID , Price:100.652344 , Qty:10000000.000000

2023-12-25 07:55:26.563 , SJAQFNLN , Side:OFFER , Price:100.660156 , Qty:10000000.000000

2023-12-25 07:55:26.564 , FYHOUGNC , Side:BID , Price:100.652344 , Qty:10000000.000000

2023-12-25 07:55:26.564 , MBNGNXPC , Side:OFFER , Price:100.656250 , Qty:10000000.000000

2023-12-25 07:55:26.565 , RGTMIJRA , Side:BID , Price:100.648438 , Qty:10000000.000000

2023-12-25 07:55:26.565 , HRRZYRSE , Side:OFFER , Price:100.656250 , Qty:10000000.000000

2023-12-25 07:55:26.566 , ASGBNVHD , Side:BID , Price:100.648438 , Qty:10000000.000000

2023-12-25 07:55:26.566 , OEBBEFOS , Side:OFFER , Price:100.656250 , Qty:10000000.000000

2023-12-25 07:55:26.566 , NRAIAWMT , Side:BID , Price:100.648438 , Qty:10000000.000000

2023-12-25 07:55:26.567 , PEWCRLWW , Side:OFFER , Price:100.656250 , Qty:10000000.000000

2023-12-25 07:55:26.568 , UYPCSROU , Side:BID , Price:100.644531 , Qty:10000000.000000

2023-12-25 07:55:26.568 , RRIFFSHW , Side:OFFER , Price:100.652344 , Qty:10000000.000000

2023-12-25 07:55:26.569 , ODRLMAWI , Side:BID , Price:100.644531 , Qty:10000000.000000

2023-12-25 07:55:26.569 , HZASOSSA , Side:OFFER , Price:100.652344 , Qty:10000000.000000

2023-12-25 07:55:26.570 , SWEJINCX , Side:BID , Price:100.644531 , Qty:10000000.000000

2023-12-25 07:55:26.570 , GTQNKDZL , Side:OFFER , Price:100.652344 , Qty:10000000.000000

2023-12-25 07:55:26.571 , UEVZZBBB , Side:BID , Price:100.644531 , Qty:10000000.000000

2023-12-25 07:55:26.572 , LJDTLOOK , Side:OFFER , Price:100.648438 , Qty:10000000.000000

2023-12-25 07:55:26.572 , HGQOWHNF , Side:BID , Price:100.640625 , Qty:10000000.000000

2023-12-25 07:55:26.573 , UGZEKFCY , Side:OFFER , Price:100.648438 , Qty:10000000.000000

2023-12-25 07:55:26.573 , VRVQIWNU , Side:BID , Price:100.640625 , Qty:10000000.000000

2023-12-25 07:55:26.574 , GOTFKVZV , Side:OFFER , Price:100.648438 , Qty:10000000.000000

2023-12-25 07:55:26.574 , SASTMYMI , Side:BID , Price:100.640625 , Qty:10000000.000000

2023-12-25 07:55:26.575 , FETSVITU , Side:OFFER , Price:100.648438 , Qty:10000000.000000

2023-12-25 07:55:26.575 , AIWLLSBP , Side:BID , Price:100.636719 , Qty:10000000.000000

2023-12-25 07:55:26.576 , WRMJEZTA , Side:OFFER , Price:100.644531 , Qty:10000000.000000

2023-12-25 07:55:26.576 , AIWFYFZM , Side:BID , Price:100.636719 , Qty:10000000.000000

2023-12-25 07:55:26.577 , KUHMAXHZ , Side:OFFER , Price:100.644531 , Qty:10000000.000000

2023-12-25 07:55:26.577 , YNVZLJNA , Side:BID , Price:100.636719 , Qty:10000000.000000

2023-12-25 07:55:26.578 , NAXWVDZR , Side:OFFER , Price:100.644531 , Qty:10000000.000000

2023-12-25 07:55:26.579 , ZJUVFQSY , Side:BID , Price:100.636719 , Qty:10000000.000000

2023-12-25 07:55:26.579 , QSTRABQD , Side:OFFER , Price:100.640625 , Qty:10000000.000000

2023-12-25 07:55:26.580 , VCFAGOLT , Side:BID , Price:100.632812 , Qty:10000000.000000

2023-12-25 07:55:26.580 , AXEABXWQ , Side:OFFER , Price:100.640625 , Qty:10000000.000000

2023-12-25 07:55:26.581 , YQKUBUTW , Side:BID , Price:100.632812 , Qty:10000000.000000

2023-12-25 07:55:26.582 , FXKHSAHU , Side:OFFER , Price:100.640625 , Qty:10000000.000000

2023-12-25 07:55:26.582 , QSRKMCXJ , Side:BID , Price:100.632812 , Qty:10000000.000000

2023-12-25 07:55:26.583 , XSIPMVHK , Side:OFFER , Price:100.640625 , Qty:10000000.000000

2023-12-25 07:55:26.583 , IPPBJQJP , Side:BID , Price:100.628906 , Qty:10000000.000000

2023-12-25 07:55:26.584 , KVUXDEPV , Side:OFFER , Price:100.636719 , Qty:10000000.000000

2023-12-25 07:55:26.584 , WLBNANRV , Side:BID , Price:100.628906 , Qty:10000000.000000

2023-12-25 07:55:26.585 , CXDMDFSB , Side:OFFER , Price:100.636719 , Qty:10000000.000000

2023-12-25 07:55:26.585 , XHXSUEFC , Side:BID , Price:100.628906 , Qty:10000000.000000

2023-12-25 07:55:26.586 , DRKLKWGD , Side:OFFER , Price:100.636719 , Qty:10000000.000000

2023-12-25 07:55:26.586 , WLIMZEMC , Side:BID , Price:100.628906 , Qty:10000000.000000

2023-12-25 07:55:26.587 , LRGHVAMY , Side:OFFER , Price:100.632812 , Qty:10000000.000000

2023-12-25 07:55:26.587 , IBLSXNCI , Side:BID , Price:100.625000 , Qty:10000000.000000

2023-12-25 07:55:26.588 , KTKFCZFO , Side:OFFER , Price:100.632812 , Qty:10000000.000000

2023-12-25 07:55:26.589 , QJMDXNHW , Side:BID , Price:100.625000 , Qty:10000000.000000

2023-12-25 07:55:26.590 , HDMXLTQX , Side:OFFER , Price:100.632812 , Qty:10000000.000000

2023-12-25 07:55:26.590 , INAWTXXZ , Side:BID , Price:100.625000 , Qty:10000000.000000

2023-12-25 07:55:26.591 , MOCZSGCQ , Side:OFFER , Price:100.632812 , Qty:10000000.000000

2023-12-25 07:55:26.592 , IBEZRIUO , Side:BID , Price:100.621094 , Qty:10000000.000000

2023-12-25 07:55:26.592 , ZXCBXSGY , Side:OFFER , Price:100.628906 , Qty:10000000.000000

2023-12-25 07:55:26.593 , OBWXLIXS , Side:BID , Price:100.621094 , Qty:10000000.000000

2023-12-25 07:55:26.593 , NDPCITSO , Side:OFFER , Price:100.628906 , Qty:10000000.000000

2023-12-25 07:55:26.594 , KCURFWAN , Side:BID , Price:100.621094 , Qty:10000000.000000

2023-12-25 07:55:26.594 , YWPWHAML , Side:OFFER , Price:100.628906 , Qty:10000000.000000

2023-12-25 07:55:26.595 , TDGAMTJL , Side:BID , Price:100.621094 , Qty:10000000.000000

2023-12-25 07:55:26.596 , JODOTCWV , Side:OFFER , Price:100.625000 , Qty:10000000.000000

2023-12-25 07:55:26.596 , VGIQAVSW , Side:BID , Price:100.617188 , Qty:10000000.000000

2023-12-25 07:55:26.597 , YPBJVMKH , Side:OFFER , Price:100.625000 , Qty:10000000.000000

2023-12-25 07:55:26.597 , SODTEPCM , Side:BID , Price:100.617188 , Qty:10000000.000000

2023-12-25 07:55:26.598 , QBZAGCSC , Side:OFFER , Price:100.625000 , Qty:10000000.000000

2023-12-25 07:55:26.598 , WADIBBRE , Side:BID , Price:100.617188 , Qty:10000000.000000

2023-12-25 07:55:26.599 , UEPMWWXN , Side:OFFER , Price:100.625000 , Qty:10000000.000000

2023-12-25 07:55:26.599 , OPTPYIYY , Side:BID , Price:100.613281 , Qty:10000000.000000

2023-12-25 07:55:26.600 , ZVPMHRZA , Side:OFFER , Price:100.621094 , Qty:10000000.000000

2023-12-25 07:55:26.600 , IEPFCEDB , Side:BID , Price:100.613281 , Qty:10000000.000000

2023-12-25 07:55:26.601 , VWYEMOXI , Side:OFFER , Price:100.621094 , Qty:10000000.000000

2023-12-25 07:55:26.602 , VMMMNZHZ , Side:BID , Price:100.613281 , Qty:10000000.000000

2023-12-25 07:55:26.602 , QGBPKWIT , Side:OFFER , Price:100.621094 , Qty:10000000.000000

2023-12-25 07:55:26.603 , VIVBSGXY , Side:BID , Price:100.613281 , Qty:10000000.000000

2023-12-25 07:55:26.603 , EBUCTCOO , Side:OFFER , Price:100.617188 , Qty:10000000.000000

2023-12-25 07:55:26.604 , UXPTWULX , Side:BID , Price:100.609375 , Qty:10000000.000000

2023-12-25 07:55:26.604 , DHSRGISQ , Side:OFFER , Price:100.617188 , Qty:10000000.000000

2023-12-25 07:55:26.605 , UHYGUKXR , Side:BID , Price:100.609375 , Qty:10000000.000000

2023-12-25 07:55:26.606 , RZDRINZB , Side:OFFER , Price:100.617188 , Qty:10000000.000000

2023-12-25 07:55:26.607 , KDTLIBKM , Side:BID , Price:100.609375 , Qty:10000000.000000

2023-12-25 07:55:26.607 , SERZOZBH , Side:OFFER , Price:100.617188 , Qty:10000000.000000

2023-12-25 07:55:26.608 , LAOOEEDU , Side:BID , Price:100.605469 , Qty:10000000.000000

